order_id;customer_id;session_id;order_datetime;order_status;delivery_type;delivery_city;gross_amount;discount_amount;delivery_fee;final_amount
700292;;5003935;2024-01-15 12:11:14;completed;Почта России;Екатеринбург;39280;3479;550;36351
700293;202917;5003938;2024-01-15 15:45:43;completed;Почта России;Копейск;37990;0;350;38340
700294;202972;5003978;2024-01-15 16:17:06;completed;Курьер;Челябинск;25912;2948;0;22964
700295;201582;5003984;2024-01-15 10:02:35;completed;Почта России;Челябинск;564;0;450;1014
700296;207523;5004002;2024-01-15 14:56:59;completed;Курьер;Уфа;3567;357;390;3600
700297;201478;5004019;2024-01-15 15:03:04;completed;Самовывоз;Магнитогорск;19090;0;0;19090
700298;208426;5004022;2024-01-15 13:43:00;completed;Самовывоз;Нижневартовск;697;35;0;662
700299;201824;5004039;2024-01-15 15:55:25;completed;Почта России;Санкт-Петербург;35345;0;350;35695
700300;205994;5004045;2024-01-15 15:59:40;completed;Курьер;Челябинск;63657;1187;0;62470
700301;204372;5004096;2024-01-15 15:27:00;completed;Самовывоз;Челябинск;5248;262;0;4986
700302;203560;5004101;2024-01-15 22:04:35;payment_failed;Самовывоз;Челябинск;700;0;0;700
700303;204721;5004107;2024-01-15 13:37:47;completed;Почта России;Тюмень;27790;0;550;28340
700304;205423;5004109;2024-01-15 15:56:22;completed;Самовывоз;Челябинск;52790;0;0;52790
700305;202155;5004144;2024-01-15 15:31:29;completed;Самовывоз;Самара;18345;917;0;17428
700306;209070;5004150;2024-01-15 21:22:44;completed;СДЭК;Екатеринбург;65090;0;490;65580
700307;204361;5004156;2024-01-16 11:03:43;completed;Самовывоз;Златоуст;18990;1899;0;17091
700308;;5004161;2024-01-16 17:28:09;completed;Самовывоз;Копейск;60280;4045;0;56235
700309;201019;5004184;2024-01-16 17:44:52;completed;Почта России;Магнитогорск;81567;2447;450;79570
700310;204054;5004203;2024-01-16 16:18:55;completed;Самовывоз;Златоуст;67370;279;0;67091
700311;205477;5004222;2024-01-16 21:34:29;completed;Курьер;Копейск;41090;0;390;41480
700312;202234;5004231;2024-01-16 20:07:49;completed;Самовывоз;Челябинск;42345;0;0;42345
700313;203902;5004263;2024-01-16 09:46:52;completed;СДЭК;Екатеринбург;4990;499;490;4981
700314;204376;5004283;2024-01-16 16:32:12;completed;Курьер;Челябинск;4090;204;290;4176
700315;;5004291;2024-01-16 18:39:02;completed;СДЭК;Челябинск;61835;3658;590;58767
700316;204289;5004333;2024-01-16 15:01:02;completed;СДЭК;Самара;4090;123;690;4657
700317;200019;5004335;2024-01-16 18:55:52;completed;Самовывоз;Миасс;19567;587;0;18980
700318;208104;5004338;2024-01-16 16:50:38;payment_failed;Самовывоз;Челябинск;17345;1214;0;16131
700319;209343;5004368;2024-01-16 12:27:08;completed;Курьер;Златоуст;4490;224;490;4756
700320;;5004379;2024-01-16 15:12:32;payment_failed;Курьер;Челябинск;12567;0;0;12567
700321;208107;5004391;2024-01-16 15:29:19;completed;Самовывоз;Казань;38057;77;0;37980
700322;;5004394;2024-01-16 18:57:58;completed;Самовывоз;Оренбург;17790;0;0;17790
700323;205271;5004404;2024-01-16 18:07:55;completed;Курьер;Копейск;52435;1533;390;51292
700324;203467;5004412;2024-01-16 11:16:10;completed;Курьер;Казань;128779;12799;590;116570
700325;204412;5004436;2024-01-16 21:55:26;payment_failed;Самовывоз;Казань;19790;0;0;19790
700326;209839;5004450;2024-01-17 16:57:33;completed;Курьер;Нижневартовск;64990;0;590;65580
700327;;5004451;2024-01-17 13:48:44;payment_failed;СДЭК;Магнитогорск;3790;190;590;4190
700328;200413;5004466;2024-01-17 16:48:56;completed;Самовывоз;Курган;56345;1690;0;54655
700329;207050;5004497;2024-01-17 15:21:08;completed;Самовывоз;Уфа;780;0;0;780
700330;201371;5004498;2024-01-17 13:38:57;completed;Курьер;Копейск;34357;1578;490;33269
700331;208408;5004511;2024-01-17 18:06:51;completed;Самовывоз;Златоуст;18345;917;0;17428
700332;;5004536;2024-01-17 09:29:09;payment_failed;Курьер;Челябинск;101580;12059;0;89521
700333;209600;5004537;2024-01-17 12:32:50;completed;Самовывоз;Казань;33270;1428;0;31842
700334;207229;5004544;2024-01-17 16:28:15;completed;Почта России;Магнитогорск;2180;153;350;2377
700335;207777;5004545;2024-01-17 20:02:37;completed;Самовывоз;Челябинск;48134;1615;0;46519
700336;200579;5004587;2024-01-17 19:00:50;completed;СДЭК;Магнитогорск;11490;0;390;11880
700337;204296;5004604;2024-01-17 15:34:11;completed;Курьер;Копейск;3345;0;590;3935
700338;;5004606;2024-01-17 17:50:55;completed;Самовывоз;Магнитогорск;42490;0;0;42490
700339;205711;5004626;2024-01-17 19:01:50;completed;Самовывоз;Челябинск;1790;0;0;1790
700340;201673;5004662;2024-01-17 10:58:33;completed;Самовывоз;Москва;4673;279;0;4394
700341;202631;5004668;2024-01-17 16:43:04;payment_failed;Самовывоз;Челябинск;137580;776;0;136804
700342;207674;5004674;2024-01-17 15:08:59;completed;Самовывоз;Златоуст;2990;0;0;2990
700343;;5004686;2024-01-17 09:49:45;completed;Курьер;Челябинск;6490;324;0;6166
700344;200929;5004696;2024-01-17 20:19:43;completed;СДЭК;Уфа;1090;0;590;1680
700345;201571;5004716;2024-01-17 19:17:57;completed;Самовывоз;Москва;38490;1924;0;36566
700346;204825;5004728;2024-01-18 13:43:27;completed;Курьер;Тюмень;879;44;490;1325
700347;207189;5004731;2024-01-18 20:25:17;completed;Почта России;Москва;84567;4228;450;80789
700348;208732;5004734;2024-01-18 10:39:38;completed;Курьер;Ижевск;8790;0;590;9380
700349;207453;5004737;2024-01-18 11:41:46;completed;Почта России;Екатеринбург;12490;0;450;12940
700350;206157;5004754;2024-01-18 19:19:58;completed;Самовывоз;Челябинск;2345;164;0;2181
700351;201425;5004776;2024-01-18 15:13:41;completed;Курьер;Самара;6567;328;390;6629
700352;205756;5004798;2024-01-18 21:26:56;completed;Самовывоз;Миасс;32090;0;0;32090
700353;;5004800;2024-01-18 20:06:46;completed;Самовывоз;Оренбург;29490;1474;0;28016
700354;201349;5004861;2024-01-18 14:03:08;completed;Курьер;Казань;121690;10658;490;111522
700355;206786;5004862;2024-01-18 20:26:37;completed;Самовывоз;Челябинск;18990;950;0;18040
700356;;5004874;2024-01-18 19:11:43;payment_failed;Самовывоз;Копейск;38490;2694;0;35796
700357;;5004900;2024-01-18 18:20:05;completed;Курьер;Челябинск;35090;0;0;35090
700358;;5004902;2024-01-18 21:09:19;completed;Самовывоз;Казань;4990;499;0;4491
700359;209720;5004904;2024-01-18 20:09:11;completed;СДЭК;Копейск;39567;3957;690;36300
700360;;5004905;2024-01-18 23:55:12;completed;Курьер;Магнитогорск;8267;0;590;8857
700361;205503;5004915;2024-01-18 18:10:03;returned;Самовывоз;Курган;2490;0;0;2490
700362;208500;5004919;2024-01-18 15:59:12;completed;Курьер;Курган;17345;1214;590;16721
700363;205693;5004967;2024-01-18 12:24:50;completed;Курьер;Екатеринбург;3580;0;390;3970
700364;205327;5004968;2024-01-18 16:31:36;payment_failed;Почта России;Пермь;7790;0;550;8340
700365;200925;5004971;2024-01-18 16:46:15;completed;Курьер;Челябинск;19790;0;0;19790
700366;203133;5005005;2024-01-19 16:46:39;completed;СДЭК;Сургут;6490;649;690;6531
700367;207611;5005008;2024-01-19 17:12:32;completed;СДЭК;Челябинск;3567;178;490;3879
700368;203002;5005021;2024-01-19 22:09:10;completed;Самовывоз;Копейск;1118;0;0;1118
700369;202265;5005034;2024-01-19 18:08:41;completed;Самовывоз;Екатеринбург;11345;0;0;11345
700370;207599;5005064;2024-01-19 18:48:35;completed;Самовывоз;Челябинск;103780;7264;0;96516
700371;205538;5005104;2024-01-19 13:30:39;completed;Курьер;Златоуст;25567;0;390;25957
700372;201491;5005113;2024-01-19 22:03:29;completed;Курьер;Челябинск;110882;11088;0;99794
700373;;5005114;2024-01-19 23:06:01;completed;Самовывоз;Магнитогорск;109990;13199;0;96791
700374;201607;5005125;2024-01-19 16:38:30;completed;СДЭК;Тюмень;18345;0;590;18935
700375;203003;5005146;2024-01-19 17:42:18;completed;Курьер;Магнитогорск;110990;11099;490;100381
700376;209262;5005180;2024-01-19 22:44:45;payment_failed;СДЭК;Копейск;33880;1628;690;32942
700377;200392;5005225;2024-01-19 17:29:01;completed;Курьер;Челябинск;20034;0;0;20034
700378;204152;5005237;2024-01-19 17:54:36;completed;Самовывоз;Оренбург;33980;3299;0;30681
700379;203039;5005246;2024-01-19 20:43:21;completed;СДЭК;Екатеринбург;69345;2080;590;67855
700380;205124;5005254;2024-01-19 15:25:03;completed;Самовывоз;Уфа;1567;0;0;1567
700381;208213;5005261;2024-01-19 20:20:47;completed;Самовывоз;Миасс;35345;1767;0;33578
700382;205091;5005262;2024-01-19 15:46:35;completed;Почта России;Уфа;39267;2693;350;36924
700383;207349;5005282;2024-01-20 11:18:55;completed;Курьер;Санкт-Петербург;14357;587;590;14360
700384;206694;5005300;2024-01-20 21:08:29;completed;Курьер;Тюмень;6980;0;490;7470
700385;;5005301;2024-01-20 21:47:53;completed;Курьер;Тюмень;79870;6683;590;73777
700386;204910;5005318;2024-01-20 12:48:52;completed;Почта России;Екатеринбург;29490;0;350;29840
700387;206222;5005325;2024-01-20 17:47:48;completed;СДЭК;Казань;78357;3470;390;75277
700388;209044;5005337;2024-01-20 17:42:26;completed;Курьер;Тюмень;38490;2694;490;36286
700389;204241;5005349;2024-01-20 19:08:24;returned;Самовывоз;Челябинск;3580;179;0;3401
700390;203881;5005359;2024-01-20 10:54:25;completed;Курьер;Челябинск;111790;5590;0;106200
700391;209844;5005360;2024-01-20 09:31:39;payment_failed;Курьер;Москва;24090;0;390;24480
700392;202975;5005366;2024-01-20 13:28:09;completed;Курьер;Пермь;788;95;590;1283
700393;207500;5005368;2024-01-20 09:03:47;completed;Самовывоз;Уфа;71345;7134;0;64211
700394;206075;5005401;2024-01-20 22:41:47;completed;Курьер;Нижневартовск;85490;0;590;86080
700395;209426;5005403;2024-01-20 22:00:46;completed;Курьер;Челябинск;73067;79;0;72988
700396;;5005424;2024-01-20 13:10:48;cancelled;Курьер;Копейск;77990;0;390;78380
700397;201338;5005433;2024-01-20 14:55:58;completed;Самовывоз;Челябинск;18990;1329;0;17661
700398;;5005440;2024-01-20 13:33:59;payment_failed;Почта России;Челябинск;84080;0;350;84430
700399;205651;5005450;2024-01-20 20:09:16;completed;Почта России;Тюмень;4345;130;450;4665
700400;200170;5005451;2024-01-20 17:49:49;completed;Самовывоз;Тюмень;41912;0;0;41912
700401;;5005452;2024-01-20 20:20:12;completed;Курьер;Миасс;51790;6215;590;46165
700402;;5005458;2024-01-20 16:11:04;cancelled;СДЭК;Курган;3345;0;590;3935
700403;204843;5005460;2024-01-20 11:18:41;completed;Курьер;Пермь;6345;190;590;6745
700404;209032;5005463;2024-01-20 10:38:45;completed;Самовывоз;Миасс;27567;0;0;27567
700405;208107;5005479;2024-01-20 17:41:41;completed;Курьер;Казань;80990;0;490;81480
700406;209384;5005497;2024-01-20 18:58:55;completed;СДЭК;Челябинск;38567;0;590;39157
700407;;5005505;2024-01-20 16:43:20;completed;Курьер;Москва;45226;1354;490;44362
700408;201969;5005525;2024-01-20 18:44:52;completed;Самовывоз;Челябинск;18345;1284;0;17061
700409;203922;5005526;2024-01-20 20:56:33;completed;Курьер;Златоуст;44990;0;390;45380
700410;204521;5005554;2024-01-21 18:30:26;payment_failed;Самовывоз;Уфа;40912;4748;0;36164
700411;201549;5005561;2024-01-21 18:59:23;completed;Курьер;Челябинск;1490;45;290;1735
700412;209172;5005572;2024-01-21 21:27:20;completed;Курьер;Челябинск;42490;2124;0;40366
700413;205702;5005573;2024-01-21 15:47:09;completed;Курьер;Ижевск;77347;4655;390;73082
700414;203603;5005636;2024-01-21 14:34:28;payment_failed;Почта России;Казань;7990;559;550;7981
700415;204343;5005646;2024-01-21 10:03:53;completed;Курьер;Челябинск;51990;0;0;51990
700416;200246;5005667;2024-01-21 16:14:53;payment_failed;СДЭК;Екатеринбург;38990;0;490;39480
700417;;5005670;2024-01-21 19:34:45;completed;Курьер;Челябинск;10090;0;0;10090
700418;202553;5005687;2024-01-21 12:38:11;completed;Курьер;Пермь;3138;164;390;3364
700419;;5005690;2024-01-21 17:39:56;returned;Самовывоз;Челябинск;6080;224;0;5856
700420;;5005725;2024-01-21 16:58:56;completed;Самовывоз;Москва;691;0;0;691
700421;205828;5005726;2024-01-21 14:10:28;completed;Курьер;Курган;56490;2824;390;54056
700422;209496;5005742;2024-01-21 16:15:10;completed;Курьер;Миасс;568;17;590;1141
700423;203499;5005751;2024-01-21 09:05:08;payment_failed;Самовывоз;Екатеринбург;67490;0;0;67490
700424;204274;5005757;2024-01-21 18:51:50;completed;Курьер;Магнитогорск;2990;90;490;3390
700425;204969;5005778;2024-01-21 11:24:00;completed;СДЭК;Челябинск;84490;8449;390;76431
700426;206426;5005786;2024-01-21 17:02:26;completed;Самовывоз;Нижневартовск;154912;11057;0;143855
700427;209645;5005829;2024-01-22 17:13:46;completed;Почта России;Уфа;117002;2182;450;115270
700428;202002;5005836;2024-01-22 14:00:23;completed;Курьер;Курган;152415;13331;490;139574
700429;;5005852;2024-01-22 18:18:00;completed;Самовывоз;Миасс;12090;0;0;12090
700430;209687;5005865;2024-01-22 12:34:18;cancelled;Курьер;Магнитогорск;64990;0;490;65480
700431;208878;5005899;2024-01-22 17:53:52;completed;Курьер;Курган;55557;1946;590;54201
700432;201140;5005914;2024-01-22 14:10:14;completed;Курьер;Тюмень;3345;167;390;3568
700433;204248;5005928;2024-01-22 13:44:53;completed;Самовывоз;Копейск;70248;3478;0;66770
700434;202213;5005979;2024-01-22 13:49:47;completed;Самовывоз;Миасс;575;29;0;546
700435;207818;5006005;2024-01-22 18:37:49;completed;Самовывоз;Екатеринбург;12567;377;0;12190
700436;207448;5006007;2024-01-22 21:38:47;payment_failed;Почта России;Копейск;20567;1028;350;19889
700437;205506;5006009;2024-01-22 15:01:43;completed;СДЭК;Челябинск;20080;299;590;20371
700438;;5006021;2024-01-22 11:04:16;returned;СДЭК;Копейск;36090;1804;590;34876
700439;204500;5006026;2024-01-22 16:16:40;completed;Почта России;Челябинск;18345;917;350;17778
700440;203019;5006048;2024-01-22 13:40:22;completed;Самовывоз;Тюмень;3990;0;0;3990
700441;206684;5006056;2024-01-22 19:38:39;completed;СДЭК;Копейск;19490;0;590;20080
