session_id;session_start;customer_id;city;device_type;channel;campaign_id;landing_category;product_views;add_to_cart;checkout_started;order_id;purchase_completed
5000242;2024-01-01 21:13:36;205330;Челябинск;mobile;Direct;;Смарт-часы и браслеты;1;0;0;;0
5000243;2024-01-01 18:18:01;;Копейск;mobile;Yandex Ads;YA_GENERIC;Товары для дома и офиса;4;0;0;;0
5000244;2024-01-01 10:49:49;206556;Челябинск;mobile;Organic;;Компьютеры и планшеты;2;0;0;;0
5000245;2024-01-01 15:01:15;202349;Копейск;desktop;Telegram;TG_LOCAL;Смартфоны;5;0;0;;0
5000246;2024-01-01 16:34:40;;Екатеринбург;mobile;Telegram;TG_LOCAL;Аудиотехника;8;0;0;;0
5000247;2024-01-01 10:35:33;202200;Екатеринбург;tablet;Direct;;Аксессуары;4;0;0;;0
5000248;2024-01-01 13:48:28;;Казань;desktop;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;5;0;0;;0
5000249;2024-01-01 17:20:05;207020;Челябинск;desktop;Referral;;Компьютеры и планшеты;1;0;0;;0
5000250;2024-01-01 15:09:46;209876;Златоуст;mobile;Organic;;Аудиотехника;6;0;0;;0
5000251;2024-01-01 20:13:56;204152;Оренбург;mobile;Yandex Ads;YA_BRAND;Аксессуары;4;0;0;;0
5000252;2024-01-01 08:04:25;204029;Магнитогорск;mobile;Yandex Ads;YA_BRAND;Смартфоны;5;0;0;;0
5000253;2024-01-01 23:26:42;209971;Златоуст;desktop;Referral;;Компьютеры и планшеты;5;1;1;700025;0
5000254;2024-01-01 20:18:43;;Магнитогорск;desktop;Direct;;Аксессуары;5;0;0;;0
5000255;2024-01-01 15:48:13;203824;Екатеринбург;desktop;Direct;;Аксессуары;6;0;0;;0
5000256;2024-01-01 18:17:57;;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5000257;2024-01-01 14:06:46;202913;Санкт-Петербург;desktop;Email;;Аксессуары;5;0;0;;0
5000258;2024-01-01 11:17:01;;Екатеринбург;desktop;Direct;;Смартфоны;1;0;0;;0
5000259;2024-01-01 18:13:32;203944;Курган;mobile;Yandex Ads;YA_GENERIC;Аксессуары;4;0;0;;0
5000260;2024-01-01 17:33:37;;Самара;mobile;Yandex Ads;YA_GENERIC;Аксессуары;1;0;0;;0
5000261;2024-01-01 14:28:37;209055;Тюмень;mobile;Organic;;Смартфоны;4;0;0;;0
5000262;2024-01-01 14:07:27;;Уфа;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;7;0;0;;0
5000263;2024-01-01 19:40:50;209928;Копейск;desktop;VK Ads;VK_RETARGET;Телевизоры и игровые приставки;1;0;0;;0
5000264;2024-01-01 14:33:22;208284;Челябинск;mobile;Organic;;Аксессуары;7;0;0;;0
5000265;2024-01-01 12:49:49;208993;Копейск;mobile;Yandex Ads;YA_BRAND;Телевизоры и игровые приставки;3;0;0;;0
5000266;2024-01-01 12:58:59;209076;Копейск;mobile;Direct;;Смартфоны;3;0;0;;0
5000267;2024-01-01 17:38:14;;Копейск;mobile;Yandex Ads;YA_BRAND;Смартфоны;4;0;0;;0
5000268;2024-01-01 17:50:18;203832;Тюмень;mobile;Yandex Ads;YA_GENERIC;Смартфоны;3;0;0;;0
5000269;2024-01-01 23:47:59;204273;Санкт-Петербург;mobile;Yandex Ads;YA_GENERIC;Смарт-часы и браслеты;3;0;0;;0
5000270;2024-01-01 12:45:01;209720;Копейск;desktop;Organic;;Аксессуары;5;0;0;;0
5000271;2024-01-01 19:38:28;206310;Миасс;mobile;Organic;;Аксессуары;10;0;0;;0
5000272;2024-01-01 22:15:38;201148;Москва;mobile;VK Ads;VK_RETARGET;Смартфоны;4;0;0;;0
5000273;2024-01-01 12:26:23;;Челябинск;mobile;Yandex Ads;YA_BRAND;Телевизоры и игровые приставки;3;0;0;;0
5000274;2024-01-01 10:52:31;;Златоуст;desktop;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;3;0;0;;0
5000275;2024-01-01 16:33:21;204406;Уфа;mobile;Telegram;TG_LOCAL;Смарт-часы и браслеты;6;0;0;;0
5000276;2024-01-01 18:04:57;209700;Челябинск;desktop;Yandex Ads;YA_BRAND;Аудиотехника;2;0;0;;0
5000277;2024-01-01 23:01:42;203599;Копейск;mobile;VK Ads;VK_RETARGET;Компьютеры и планшеты;2;1;1;700026;1
5000278;2024-01-01 12:10:53;204749;Копейск;desktop;Organic;;Аксессуары;4;0;0;;0
5000279;2024-01-01 08:58:56;;Казань;desktop;Referral;;Аудиотехника;5;0;0;;0
5000280;2024-01-01 13:51:57;;Челябинск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;5;0;0;;0
5000281;2024-01-01 15:35:34;208527;Москва;desktop;Organic;;Смартфоны;6;0;0;;0
5000282;2024-01-01 10:10:44;;Копейск;mobile;Referral;;Смартфоны;4;0;0;;0
5000283;2024-01-01 22:44:41;;Златоуст;tablet;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;2;0;0;;0
5000284;2024-01-01 17:09:07;200768;Челябинск;desktop;VK Ads;VK_RETARGET;Аксессуары;5;0;0;;0
5000285;2024-01-01 11:38:32;;Сургут;mobile;VK Ads;VK_RETARGET;Аксессуары;4;1;0;;0
5000286;2024-01-01 15:58:28;;Челябинск;mobile;VK Ads;VK_RETARGET;Смартфоны;7;0;0;;0
5000287;2024-01-01 15:12:48;;Челябинск;mobile;VK Ads;VK_RETARGET;Аксессуары;1;1;1;700027;1
5000288;2024-01-01 14:17:25;208754;Курган;mobile;Direct;;Аксессуары;4;0;0;;0
5000289;2024-01-01 08:08:53;;Челябинск;desktop;Email;;Товары для дома и офиса;10;0;0;;0
5000290;2024-01-01 19:33:52;;Москва;mobile;Direct;;Аксессуары;5;0;0;;0
5000291;2024-01-01 23:48:25;209435;Копейск;desktop;Yandex Ads;YA_BRAND;Аудиотехника;3;0;0;;0
5000292;2024-01-01 13:31:58;207721;Челябинск;mobile;VK Ads;VK_RETARGET;Аудиотехника;2;0;0;;0
5000293;2024-01-01 19:58:18;209358;Копейск;mobile;Organic;;Телевизоры и игровые приставки;5;0;0;;0
5000294;2024-01-01 15:29:32;200681;Копейск;mobile;Yandex Ads;YA_GENERIC;Смартфоны;5;0;0;;0
5000295;2024-01-01 17:57:57;204833;Копейск;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;8;1;0;;0
5000296;2024-01-01 14:09:28;;Копейск;desktop;Referral;;Компьютеры и планшеты;2;0;0;;0
5000297;2024-01-01 16:37:04;203012;Челябинск;desktop;Yandex Ads;YA_GENERIC;Аксессуары;4;0;0;;0
5000298;2024-01-01 15:54:42;209369;Екатеринбург;desktop;VK Ads;VK_RETARGET;Аудиотехника;5;0;0;;0
5000299;2024-01-01 20:36:22;201640;Челябинск;mobile;Referral;;Смарт-часы и браслеты;7;0;0;;0
5000300;2024-01-01 10:14:37;;Казань;desktop;VK Ads;VK_RETARGET;Компьютеры и планшеты;3;0;0;;0
5000301;2024-01-01 11:06:06;204174;Челябинск;desktop;Yandex Ads;YA_BRAND;Аксессуары;3;0;0;;0
5000302;2024-01-01 15:07:24;209184;Челябинск;mobile;Organic;;Компьютеры и планшеты;1;0;0;;0
5000303;2024-01-01 16:03:36;206878;Челябинск;mobile;VK Ads;VK_RETARGET;Товары для дома и офиса;2;0;0;;0
5000304;2024-01-02 17:21:22;206832;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;7;0;0;;0
5000305;2024-01-02 14:09:14;204326;Ижевск;desktop;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;6;0;0;;0
5000306;2024-01-02 19:33:33;204492;Челябинск;mobile;Telegram;TG_LOCAL;Компьютеры и планшеты;5;0;0;;0
5000307;2024-01-02 15:59:13;206175;Челябинск;desktop;Direct;;Смарт-часы и браслеты;7;0;0;;0
5000308;2024-01-02 18:24:59;206143;Копейск;desktop;Organic;;Компьютеры и планшеты;2;1;0;;0
5000309;2024-01-02 18:04:12;;Пермь;mobile;Organic;;Смартфоны;6;0;0;;0
5000310;2024-01-02 14:35:50;206055;Миасс;mobile;Yandex Ads;YA_BRAND;Аудиотехника;5;0;0;;0
5000311;2024-01-02 14:19:15;200461;Челябинск;desktop;Referral;;Смартфоны;5;0;0;;0
5000312;2024-01-02 23:34:03;203304;Курган;mobile;Yandex Ads;YA_GENERIC;Аксессуары;5;0;0;;0
5000313;2024-01-02 13:46:17;202009;Челябинск;desktop;Organic;;Аксессуары;4;1;1;700028;1
5000314;2024-01-02 22:03:42;204105;Челябинск;mobile;Direct;;Аксессуары;2;0;0;;0
5000315;2024-01-02 22:00:27;203489;Уфа;desktop;Organic;;Компьютеры и планшеты;1;0;0;;0
5000316;2024-01-02 16:40:32;206750;Челябинск;mobile;Direct;;Аудиотехника;7;0;0;;0
5000317;2024-01-02 17:03:51;206153;Челябинск;desktop;Telegram;TG_LOCAL;Телевизоры и игровые приставки;6;0;0;;0
5000318;2024-01-02 20:51:10;;Тюмень;mobile;Direct;;Компьютеры и планшеты;3;0;0;;0
5000319;2024-01-02 16:21:13;206444;Копейск;tablet;Yandex Ads;YA_BRAND;Компьютеры и планшеты;5;1;1;700029;1
5000320;2024-01-02 17:08:33;206796;Оренбург;mobile;Telegram;TG_LOCAL;Аудиотехника;5;0;0;;0
5000321;2024-01-02 12:28:39;201478;Магнитогорск;mobile;VK Ads;VK_RETARGET;Аудиотехника;6;0;0;;0
5000322;2024-01-02 14:04:09;;Челябинск;desktop;Yandex Ads;YA_GENERIC;Смартфоны;10;0;0;;0
5000323;2024-01-02 14:45:12;205233;Челябинск;desktop;Referral;;Смартфоны;3;0;0;;0
5000324;2024-01-02 18:03:11;202818;Миасс;desktop;Yandex Ads;YA_GENERIC;Аксессуары;5;1;1;700030;1
5000325;2024-01-02 13:16:45;206869;Челябинск;tablet;Yandex Ads;YA_GENERIC;Смартфоны;1;0;0;;0
5000326;2024-01-02 13:51:11;200683;Челябинск;mobile;Direct;;Телевизоры и игровые приставки;4;0;0;;0
5000327;2024-01-02 19:21:07;205084;Челябинск;mobile;Organic;;Смартфоны;4;0;0;;0
5000328;2024-01-02 15:15:48;205564;Челябинск;desktop;Organic;;Аудиотехника;4;1;1;700031;1
5000329;2024-01-02 17:44:38;208998;Челябинск;mobile;Referral;;Компьютеры и планшеты;4;0;0;;0
5000330;2024-01-02 19:34:45;209201;Новосибирск;mobile;Direct;;Аксессуары;8;0;0;;0
5000331;2024-01-02 17:10:59;202889;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5000332;2024-01-02 23:16:20;201790;Магнитогорск;mobile;Organic;;Смартфоны;6;0;0;;0
5000333;2024-01-02 16:26:13;209041;Магнитогорск;mobile;Telegram;TG_LOCAL;Смарт-часы и браслеты;2;0;0;;0
5000334;2024-01-02 17:11:39;209568;Копейск;mobile;Yandex Ads;YA_GENERIC;Компьютеры и планшеты;1;0;0;;0
5000335;2024-01-02 21:16:27;200741;Уфа;mobile;Telegram;TG_LOCAL;Аудиотехника;5;0;0;;0
5000336;2024-01-02 17:24:12;201133;Копейск;desktop;Organic;;Смартфоны;1;0;0;;0
5000337;2024-01-02 12:24:58;207527;Магнитогорск;mobile;Organic;;Аудиотехника;5;0;0;;0
5000338;2024-01-02 18:04:51;208510;Копейск;mobile;Direct;;Аксессуары;5;0;0;;0
5000339;2024-01-02 19:46:34;202082;Новосибирск;desktop;Yandex Ads;YA_BRAND;Аудиотехника;3;1;0;;0
5000340;2024-01-02 13:44:23;;Тюмень;mobile;Referral;;Смарт-часы и браслеты;8;0;0;;0
5000341;2024-01-02 17:17:10;;Самара;mobile;Referral;;Аксессуары;4;0;0;;0
5000342;2024-01-02 13:07:15;;Казань;mobile;Email;;Компьютеры и планшеты;2;0;0;;0
5000343;2024-01-02 13:47:27;;Челябинск;mobile;Email;;Компьютеры и планшеты;8;0;0;;0
5000344;2024-01-02 17:37:40;200306;Уфа;desktop;Telegram;TG_LOCAL;Аксессуары;1;0;0;;0
5000345;2024-01-02 12:59:08;201669;Челябинск;mobile;Yandex Ads;YA_BRAND;Смартфоны;3;0;0;;0
5000346;2024-01-02 11:47:54;205084;Челябинск;desktop;Email;;Компьютеры и планшеты;6;1;0;;0
5000347;2024-01-02 20:26:39;205897;Челябинск;mobile;Organic;;Компьютеры и планшеты;4;0;0;;0
5000348;2024-01-02 17:58:50;;Челябинск;desktop;Organic;;Аксессуары;5;0;0;;0
5000349;2024-01-02 16:16:08;201591;Казань;mobile;Yandex Ads;YA_GENERIC;Смартфоны;5;1;1;700032;1
5000350;2024-01-02 10:48:13;;Оренбург;mobile;Telegram;TG_LOCAL;Аксессуары;6;0;0;;0
5000351;2024-01-02 12:16:06;205241;Челябинск;desktop;Organic;;Товары для дома и офиса;4;0;0;;0
5000352;2024-01-02 21:22:17;201130;Копейск;desktop;Yandex Ads;YA_GENERIC;Аудиотехника;4;0;0;;0
5000353;2024-01-02 13:57:00;205676;Челябинск;mobile;Direct;;Аксессуары;5;0;0;;0
5000354;2024-01-02 13:59:43;209886;Челябинск;mobile;Direct;;Смартфоны;1;0;0;;0
5000355;2024-01-02 22:09:33;207123;Копейск;desktop;Yandex Ads;YA_GENERIC;Товары для дома и офиса;4;0;0;;0
5000356;2024-01-02 19:15:02;200106;Магнитогорск;mobile;Organic;;Компьютеры и планшеты;4;0;0;;0
5000357;2024-01-02 20:10:10;202376;Уфа;mobile;Referral;;Товары для дома и офиса;6;0;0;;0
5000358;2024-01-02 11:48:20;;Магнитогорск;mobile;Direct;;Смарт-часы и браслеты;5;1;0;;0
5000359;2024-01-02 15:04:51;200712;Магнитогорск;mobile;Organic;;Аудиотехника;1;0;0;;0
5000360;2024-01-02 19:46:55;201626;Курган;desktop;Organic;;Смартфоны;3;1;1;700033;1
5000361;2024-01-02 22:37:08;202729;Челябинск;mobile;Organic;;Смартфоны;5;0;0;;0
5000362;2024-01-02 20:56:33;207917;Пермь;mobile;Direct;;Смартфоны;8;0;0;;0
5000363;2024-01-02 20:47:26;203879;Тюмень;desktop;Direct;;Аудиотехника;6;0;0;;0
5000364;2024-01-02 15:09:34;202411;Челябинск;tablet;Referral;;Аудиотехника;4;0;0;;0
5000365;2024-01-02 14:29:45;208579;Екатеринбург;mobile;Organic;;Аксессуары;1;0;0;;0
5000366;2024-01-02 19:34:02;204491;Копейск;mobile;Organic;;Смартфоны;3;1;0;;0
5000367;2024-01-02 18:14:38;;Челябинск;mobile;Organic;;Аксессуары;3;1;0;;0
5000368;2024-01-02 13:31:40;;Самара;mobile;Organic;;Смарт-часы и браслеты;5;1;1;700034;0
5000369;2024-01-02 15:59:17;208877;Уфа;desktop;Yandex Ads;YA_GENERIC;Аксессуары;3;0;0;;0
5000370;2024-01-02 08:47:25;203363;Миасс;mobile;Email;;Аксессуары;5;1;0;;0
5000371;2024-01-02 17:15:48;204291;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аксессуары;3;0;0;;0
5000372;2024-01-02 20:59:17;208897;Челябинск;mobile;Direct;;Смартфоны;3;0;0;;0
5000373;2024-01-02 16:08:47;207192;Курган;desktop;Yandex Ads;YA_BRAND;Смарт-часы и браслеты;3;0;0;;0
5000374;2024-01-02 16:44:06;200824;Сургут;mobile;Organic;;Смартфоны;4;1;1;700035;1
5000375;2024-01-02 20:19:01;;Казань;mobile;Organic;;Аудиотехника;4;0;0;;0
5000376;2024-01-02 17:18:15;206593;Челябинск;mobile;Yandex Ads;YA_BRAND;Товары для дома и офиса;4;0;0;;0
5000377;2024-01-02 12:26:58;204042;Челябинск;mobile;Organic;;Смартфоны;2;0;0;;0
5000378;2024-01-02 09:01:06;207282;Копейск;mobile;Organic;;Аксессуары;5;0;0;;0
5000379;2024-01-02 21:43:35;209655;Челябинск;mobile;Organic;;Компьютеры и планшеты;7;0;0;;0
5000380;2024-01-02 13:42:26;202032;Копейск;desktop;Yandex Ads;YA_GENERIC;Смартфоны;5;0;0;;0
5000381;2024-01-02 13:21:19;203266;Екатеринбург;desktop;Organic;;Аудиотехника;6;0;0;;0
5000382;2024-01-02 16:42:33;204522;Уфа;mobile;Email;;Аудиотехника;4;1;1;700036;1
5000383;2024-01-02 17:18:44;208239;Казань;mobile;Direct;;Аудиотехника;7;1;0;;0
5000384;2024-01-02 20:15:42;201224;Копейск;desktop;Telegram;TG_LOCAL;Аксессуары;3;0;0;;0
5000385;2024-01-02 21:00:20;;Екатеринбург;desktop;Direct;;Компьютеры и планшеты;3;0;0;;0
5000386;2024-01-02 15:57:27;;Челябинск;mobile;Yandex Ads;YA_GENERIC;Аудиотехника;3;0;0;;0
5000387;2024-01-02 20:20:25;200644;Казань;desktop;Yandex Ads;YA_GENERIC;Аксессуары;5;0;0;;0
5000388;2024-01-02 14:15:51;204281;Челябинск;mobile;Organic;;Смартфоны;5;0;0;;0
5000389;2024-01-02 17:29:12;203428;Оренбург;mobile;Direct;;Товары для дома и офиса;6;0;0;;0
5000390;2024-01-02 15:26:33;202497;Уфа;mobile;Telegram;TG_LOCAL;Телевизоры и игровые приставки;4;1;1;700037;1
5000391;2024-01-02 18:44:31;207670;Челябинск;tablet;Email;;Компьютеры и планшеты;5;0;0;;0
5000392;2024-01-02 16:51:47;206402;Пермь;desktop;VK Ads;VK_RETARGET;Товары для дома и офиса;3;0;0;;0
5000393;2024-01-02 14:45:06;205568;Челябинск;tablet;Yandex Ads;YA_BRAND;Телевизоры и игровые приставки;4;0;0;;0
5000394;2024-01-02 10:29:34;201582;Челябинск;desktop;Yandex Ads;YA_BRAND;Аксессуары;6;0;0;;0
5000395;2024-01-02 15:23:56;206991;Челябинск;mobile;Yandex Ads;YA_GENERIC;Телевизоры и игровые приставки;2;0;0;;0
5000396;2024-01-02 18:23:56;204240;Златоуст;desktop;Organic;;Аксессуары;4;0;0;;0
5000397;2024-01-02 15:52:28;207540;Златоуст;mobile;VK Ads;VK_RETARGET;Смартфоны;1;0;0;;0
5000398;2024-01-02 11:24:33;206949;Самара;mobile;VK Ads;VK_RETARGET;Аудиотехника;1;0;0;;0
5000399;2024-01-02 16:18:04;201226;Екатеринбург;mobile;Direct;;Компьютеры и планшеты;1;0;0;;0
